# source	operation	fingerprint	semantic-fingerprint	classification	owner	evidence
internal/missionrunner/winddown_test.go	process-environment	b3a199d9d1b73f1b	72e301e1f3b104b9	process-private	TestTerminateGroupLeaksNoGroupsUnderCompression operation b3a199d9d1b73f1b isolated by testenv.Main process boundary	TestTerminateGroupLeaksNoGroupsUnderCompression@255 call t.Setenv("METASYSTEM_FIXTURE_CAP_SCALE_MILLI", "20")
internal/missionrunner/winddown_test.go	unknown-embedded-command	b3f90b8582e008ce	9350c83def5ae437	fixture-data	spawnTaggedGroup embedded fixture command b3f90b8582e008ce is bounded by its readiness and release events	spawnTaggedGroup@55 embedded-shell script
internal/missionrunner/wiredoc_equivalence_test.go	unknown-external-path	deb54104ecfe9770	15487687d69bb54e	fixture-data	TestWiredocEscapedMatchesTheCorpus operation deb54104ecfe9770 reviewed fixture path or command wrapper	TestWiredocEscapedMatchesTheCorpus@17 os.ReadFile path[0]=corpusFile(entry.name)
internal/missionstate/missionstate_test.go	unknown-external-path	662cea2b951bee91	3d69a905ec2ab9c9	fixture-data	writeRecord operation 662cea2b951bee91 reviewed fixture path or command wrapper	writeRecord@42 os.WriteFile path[0]=path
internal/missionstate/missionstate_test.go	unknown-external-path	e21c0cb499d2fe25	3d69a905ec2ab9c9	fixture-data	writeRecord operation e21c0cb499d2fe25 reviewed fixture path or command wrapper	writeRecord@38 os.MkdirAll path[0]=dir
internal/narratordigest/digest_test.go	external-executable	168891a192a02c76	5838a25def4e1431	host-readonly	TestTemplateToplevelResolvesToTheInstallationDigest operation 168891a192a02c76 operating-system executable or read-only path owner	TestTemplateToplevelResolvesToTheInstallationDigest@234 exec.Command path[0]="git"
internal/narratordigest/digest_test.go	external-executable	168891a192a02c76-2	5838a25def4e1431	host-readonly	TestTemplateToplevelResolvesToTheInstallationDigest operation 168891a192a02c76-2 operating-system executable or read-only path owner	TestTemplateToplevelResolvesToTheInstallationDigest@273 exec.Command path[0]="git"
internal/narratordigest/digest_test.go	external-executable	a53eebc88f964f57	27686c9d6849cc8d	host-readonly	TestVendoredInstallationKeepsItsOwnDigest operation a53eebc88f964f57 operating-system executable or read-only path owner	TestVendoredInstallationKeepsItsOwnDigest@351 exec.Command path[0]="git"
internal/narratordigest/digest_test.go	unknown-external-path	158a2a9a2ef21a65	c2f8448cbfee988c	fixture-data	TestNamedBrainCursorLeavesHumanCursorUntouched operation 158a2a9a2ef21a65 reviewed fixture path or command wrapper	TestNamedBrainCursorLeavesHumanCursorUntouched@206 os.Stat path[0]=CursorPath(root)
internal/narratordigest/digest_test.go	unknown-external-path	4d68ede244fe50af	ef09074410fc4fad	fixture-data	TestFirstCheckInShowsTheRecentTailAndParksTheCursorAtTheEnd operation 4d68ede244fe50af reviewed fixture path or command wrapper	TestFirstCheckInShowsTheRecentTailAndParksTheCursorAtTheEnd@310 os.ReadFile path[0]=Path(root)
internal/narratordigest/digest_test.go	unknown-external-path	a3e84c06b33fcc3b	bdc2b00bfc0602d1	fixture-data	TestVendoredInstallationKeepsItsOwnDigest operation a3e84c06b33fcc3b reviewed fixture path or command wrapper	TestVendoredInstallationKeepsItsOwnDigest@366 os.Stat path[0]=stray
internal/narratordigest/digest_test.go	unknown-external-path	b316d105e6c118ed	bf306ce27177304c	fixture-data	TestPendingRecoversFromARewrittenStory operation b316d105e6c118ed reviewed fixture path or command wrapper	TestPendingRecoversFromARewrittenStory@111 os.WriteFile path[0]=Path(root)
internal/narratordigest/digest_test.go	unknown-external-path	b316d105e6c118ed-2	bf306ce27177304c	fixture-data	TestPendingRecoversFromARewrittenStory operation b316d105e6c118ed-2 reviewed fixture path or command wrapper	TestPendingRecoversFromARewrittenStory@135 os.WriteFile path[0]=Path(root)
internal/narratordigest/digest_test.go	unknown-external-path	bc184b2419a23a03	c2f8448cbfee988c	fixture-data	TestNamedBrainCursorLeavesHumanCursorUntouched operation bc184b2419a23a03 reviewed fixture path or command wrapper	TestNamedBrainCursorLeavesHumanCursorUntouched@203 os.Stat path[0]=CursorPath(root, "brain")
internal/narratordigest/digest_test.go	unknown-external-path	c6505dc8d3c5f1e6	91e2cb535415b58b	fixture-data	TestTemplateToplevelResolvesToTheInstallationDigest operation c6505dc8d3c5f1e6 reviewed fixture path or command wrapper	TestTemplateToplevelResolvesToTheInstallationDigest@224 os.MkdirAll path[0]=directory
internal/narratordigest/digest_test.go	unknown-external-path	d879e66792e9ed88	bf306ce27177304c	fixture-data	TestPendingRecoversFromARewrittenStory operation d879e66792e9ed88 reviewed fixture path or command wrapper	TestPendingRecoversFromARewrittenStory@106 os.ReadFile path[0]=Path(root)
internal/narratordigest/digest_test.go	unknown-external-path	e7b6f7ea68bb9f5c	80267850504f2f5b	fixture-data	TestRawPayloadPreservesRendererBytesAndDeduplicatesItsSource operation e7b6f7ea68bb9f5c reviewed fixture path or command wrapper	TestRawPayloadPreservesRendererBytesAndDeduplicatesItsSource@47 os.ReadFile path[0]=Path(root)
internal/obligationstate/state_test.go	unknown-external-path	0a2554ea2eacdab7	0d954e7d77f60e6d	fixture-data	writeTerminalRun operation 0a2554ea2eacdab7 reviewed fixture path or command wrapper	writeTerminalRun@127 os.MkdirAll path[0]=filepath.Dir(path)
internal/obligationstate/state_test.go	unknown-external-path	d8e112702648ac09	0d954e7d77f60e6d	fixture-data	writeTerminalRun operation d8e112702648ac09 reviewed fixture path or command wrapper	writeTerminalRun@130 os.WriteFile path[0]=path
internal/obligationstate/state_test.go	unknown-external-path	e58b413d400d15db	e9d4c42d7228be49	fixture-data	TestLoadRefusesMalformedState operation e58b413d400d15db reviewed fixture path or command wrapper	TestLoadRefusesMalformedState@217 os.WriteFile path[0]=path
internal/obligationstate/state_test.go	unknown-external-path	f616597d6a0fbf73	e9d4c42d7228be49	fixture-data	TestLoadRefusesMalformedState operation f616597d6a0fbf73 reviewed fixture path or command wrapper	TestLoadRefusesMalformedState@214 os.MkdirAll path[0]=filepath.Dir(path)
internal/outage/outage_test.go	unknown-external-path	73ea596ff39e4069	8d9da3f22f0e0452	fixture-data	TestTornMarkReadsAsNoOutage operation 73ea596ff39e4069 reviewed fixture path or command wrapper	TestTornMarkReadsAsNoOutage@79 os.MkdirAll path[0]=filepath.Dir(path)
internal/outage/outage_test.go	unknown-external-path	a6a6e10c6a876dd6	8d9da3f22f0e0452	fixture-data	TestTornMarkReadsAsNoOutage operation a6a6e10c6a876dd6 reviewed fixture path or command wrapper	TestTornMarkReadsAsNoOutage@82 os.WriteFile path[0]=path
internal/output/output_test.go	unknown-external-path	02e9d22f7fb78341	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation 02e9d22f7fb78341 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@133 os.WriteFile path[0]=path
internal/output/output_test.go	unknown-external-path	26535f5e0e953c34	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation 26535f5e0e953c34 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@154 os.Symlink path[1]=link
internal/output/output_test.go	unknown-external-path	29f356993efc421e	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation 29f356993efc421e reviewed fixture-owned path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@242 os.Symlink path[1]=filepath.Join(linkedRoot, filepath.FromSlash(Dir))
internal/output/output_test.go	unknown-external-path	33aaebdb3129093e	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation 33aaebdb3129093e reviewed fixture path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@201 os.WriteFile path[0]=path
internal/output/output_test.go	unknown-external-path	47f0864bf7776141	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation 47f0864bf7776141 reviewed fixture-owned path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@213 os.Symlink path[1]=link
internal/output/output_test.go	unknown-external-path	519261cc6c78399c	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation 519261cc6c78399c reviewed fixture path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@162 os.Remove path[0]=newest
internal/output/output_test.go	unknown-external-path	6c9149b021f7a95c	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation 6c9149b021f7a95c reviewed fixture path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@225 os.Lstat path[0]=path
internal/output/output_test.go	unknown-external-path	8019e137ab242c4e	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation 8019e137ab242c4e reviewed fixture-owned path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@205 os.Mkdir path[0]=subdir
internal/output/output_test.go	unknown-external-path	8b863f265bafcc08	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation 8b863f265bafcc08 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@150 os.Chtimes path[0]=oldDirectory
internal/output/output_test.go	unknown-external-path	8f0fef7e7dc0ff45	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation 8f0fef7e7dc0ff45 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@147 os.Mkdir path[0]=oldDirectory
internal/output/output_test.go	unknown-external-path	90f1501c2c8cff47	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation 90f1501c2c8cff47 reviewed fixture path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@209 os.Chtimes path[0]=path
internal/output/output_test.go	unknown-external-path	987c3bf88fd21f1a	6f94438e22d81dc4	fixture-data	TestSpillWritesTheBytesAndReturnsAVerifiedReference operation 987c3bf88fd21f1a reviewed fixture path or command wrapper	TestSpillWritesTheBytesAndReturnsAVerifiedReference@22 os.ReadFile path[0]=ref.Path
internal/output/output_test.go	unknown-external-path	a46b5ee6c428dc19	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation a46b5ee6c428dc19 reviewed fixture path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@154 os.Symlink path[0]=newest
internal/output/output_test.go	unknown-external-path	a8bbdfdd8aeaae84	a7ab8c57c0fecbd6	fixture-data	TestSpillNamesAreUniqueAndNeverOverwrite operation a8bbdfdd8aeaae84 reviewed fixture path or command wrapper	TestSpillNamesAreUniqueAndNeverOverwrite@69 os.ReadFile path[0]=first.Path
internal/output/output_test.go	unknown-external-path	c234e09befc34fe3	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation c234e09befc34fe3 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@179 os.WriteFile path[0]=filepath.Join(unreadableRoot, filepath.FromSlash(Dir))
internal/output/output_test.go	unknown-external-path	d55304ae4c3cf707	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation d55304ae4c3cf707 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@136 os.Chtimes path[0]=path
internal/output/output_test.go	unknown-external-path	da73ba8421b9f924	325e83af831bd347	fixture-data	TestNewestSinceReturnsOnlyANewerRegularFile operation da73ba8421b9f924 reviewed fixture-owned path or command wrapper	TestNewestSinceReturnsOnlyANewerRegularFile@126 os.MkdirAll path[0]=directory
internal/output/output_test.go	unknown-external-path	f91544bf7fc2411a	b0a167cb672ec405	fixture-data	TestPruneRemovesOnlyFilesOlderThanTheWindow operation f91544bf7fc2411a reviewed fixture-owned path or command wrapper	TestPruneRemovesOnlyFilesOlderThanTheWindow@190 os.MkdirAll path[0]=dir
internal/parallelratchet/parallel_test.go	unknown-external-path	a7980c495e6213a5	b66ec721badac910	fixture-data	writeParallelFixture operation a7980c495e6213a5 reviewed fixture path or command wrapper	writeParallelFixture@180 os.WriteFile path[0]=path
internal/parallelratchet/parallel_test.go	unknown-external-path	ba037a6e5e460dc5	b66ec721badac910	fixture-data	writeParallelFixture operation ba037a6e5e460dc5 reviewed fixture path or command wrapper	writeParallelFixture@177 os.MkdirAll path[0]=filepath.Dir(path)
internal/pathclass/pathclass_test.go	external-executable	9daa32526312cf6a	46d8e5bb3fd6c9f4	host-readonly	TestRepositoryManifestClassifiesEveryTrackedPath operation 9daa32526312cf6a operating-system executable or read-only path owner	TestRepositoryManifestClassifiesEveryTrackedPath@272 exec.Command path[0]="git"
internal/pathclass/pathclass_test.go	external-executable	9daa32526312cf6a-2	46d8e5bb3fd6c9f4	host-readonly	TestRepositoryManifestClassifiesEveryTrackedPath operation 9daa32526312cf6a-2 operating-system executable or read-only path owner	TestRepositoryManifestClassifiesEveryTrackedPath@277 exec.Command path[0]="git"
internal/pathclass/pathclass_test.go	process-working-directory	26640ae80b6af076	18e2d1a018df30e6	process-private	TestResolveSameFileThreeInputForms operation 26640ae80b6af076 isolated by testenv.Main process boundary	TestResolveSameFileThreeInputForms@231 call os.Chdir(originalDirectory)
internal/pathclass/pathclass_test.go	process-working-directory	c509e48c45f7779d	18e2d1a018df30e6	process-private	TestResolveSameFileThreeInputForms operation c509e48c45f7779d isolated by testenv.Main process boundary	TestResolveSameFileThreeInputForms@249 call os.Chdir(form.directory)
internal/pathclass/pathclass_test.go	unknown-external-path	6beee22e76f90abe	36fa931a0b8b2df1	fixture-data	TestResolveSameFileThreeInputForms operation 6beee22e76f90abe reviewed fixture path or command wrapper	TestResolveSameFileThreeInputForms@221 os.WriteFile path[0]=absolute
internal/pathclass/pathclass_test.go	unknown-external-path	88eb34f1a0a8df7b	36fa931a0b8b2df1	fixture-data	TestResolveSameFileThreeInputForms operation 88eb34f1a0a8df7b reviewed fixture path or command wrapper	TestResolveSameFileThreeInputForms@218 os.MkdirAll path[0]=filepath.Dir(absolute)
internal/pathpattern/nodemodules_test.go	unknown-external-path	14b77aaabcec72b1	090961dc38f37aba	fixture-data	TestExpandSkipsDependencyTrees fixture namespace under a t.TempDir root owns path	TestExpandSkipsDependencyTrees@27 os.WriteFile path[0]=path
internal/pathpattern/nodemodules_test.go	unknown-external-path	f350dc75470c9f5d	090961dc38f37aba	fixture-data	TestExpandSkipsDependencyTrees fixture namespace under a t.TempDir root owns filepath.Dir(path)	TestExpandSkipsDependencyTrees@26 os.MkdirAll path[0]=filepath.Dir(path)
internal/pathpattern/pattern_test.go	unknown-external-path	1b8e34bf01b93d07	fb435e209b603b1b	fixture-data	TestGLEPathGrammarAndExpansion operation 1b8e34bf01b93d07 reviewed fixture path or command wrapper	TestGLEPathGrammarAndExpansion@16 os.MkdirAll path[0]=filepath.Dir(path)
internal/pathpattern/pattern_test.go	unknown-external-path	51ed444c65f33230	fb435e209b603b1b	fixture-data	TestGLEPathGrammarAndExpansion operation 51ed444c65f33230 reviewed fixture-owned path or command wrapper	TestGLEPathGrammarAndExpansion@19 os.WriteFile path[0]=path
internal/progress/evaluator_test.go	unknown-external-path	47564e347849adb6	8849064066b407a7	fixture-data	TestBroadProductRootPrunesOperationalFiles operation 47564e347849adb6 reviewed fixture path or command wrapper	TestBroadProductRootPrunesOperationalFiles@263 os.MkdirAll path[0]=filepath.Dir(operationalFile)
internal/progress/evaluator_test.go	unknown-external-path	8ce1bf1130941481	e141c0ff2d23317f	fixture-data	writeSizedFile operation 8ce1bf1130941481 reviewed fixture path or command wrapper	writeSizedFile@352 os.WriteFile path[0]=path
internal/progress/evaluator_test.go	unknown-external-path	b9bdf3ce10aa1213	a2610e9b7f26f4e7	fixture-data	TestProductFreshnessUsesRecursiveFileEventTime operation b9bdf3ce10aa1213 reviewed fixture path or command wrapper	TestProductFreshnessUsesRecursiveFileEventTime@200 os.WriteFile path[0]=path
internal/project/check_test.go	unknown-external-path	50adeff2fed7544a	6e797ba9395fde4e	fixture-data	TestARegisterThatLeavesItsHomeIsRefused fixture namespace under a t.TempDir root owns target	TestARegisterThatLeavesItsHomeIsRefused@355 os.WriteFile path[0]=target
internal/project/check_test.go	unknown-external-path	58eb6484729ecbde	60aa2b57482a6d23	fixture-data	link fixture namespace under a t.TempDir root owns filepath.Dir(name)	link@385 os.MkdirAll path[0]=filepath.Dir(name)
internal/project/check_test.go	unknown-external-path	90a1ceb1e7936462	a447e092db042fd8	fixture-data	outsideDocument fixture namespace under a t.TempDir root owns path	outsideDocument@377 os.WriteFile path[0]=path
internal/project/check_test.go	unknown-external-path	9a7e6836469c275d	60aa2b57482a6d23	fixture-data	link fixture namespace under a t.TempDir root owns name	link@386 os.Symlink path[1]=name
internal/project/check_test.go	unknown-external-path	f220de9634564562	60aa2b57482a6d23	fixture-data	link fixture namespace under a t.TempDir root owns target	link@386 os.Symlink path[0]=target
internal/project/check_test.go	unknown-external-path	fff70033b2c45663	6e797ba9395fde4e	fixture-data	TestARegisterThatLeavesItsHomeIsRefused fixture namespace under a t.TempDir root owns filepath.Join(f.checkout, filepath.FromSlash(register))	TestARegisterThatLeavesItsHomeIsRefused@361 os.Remove path[0]=filepath.Join(f.checkout, filepath.FromSlash(register))
internal/project/project_test.go	external-executable	24424984d40d332d	6c5f18ed6a308ebd	host-readonly	newFixture fixture subprocess owns invoking the git executable inside a t.TempDir repository	newFixture@37 exec.Command path[0]="git"
internal/project/project_test.go	host-time-read	d562b70f651cf86f	12e7c3e2fa79efb9	real-clock-contract	TestNewIDMintsAULID checks that a minted id's stamp lies within a minute of the clock that minted it; the exact stamp is proven on the predictable clock beside it	TestNewIDMintsAULID@595 call time.Since(time.UnixMilli(ulidMillis(t, first)))
internal/project/project_test.go	unknown-external-path	33776d91d550af6e	077bf9351ad5c720	fixture-data	write fixture namespace under a t.TempDir root owns path	write@79 os.WriteFile path[0]=path
internal/project/project_test.go	unknown-external-path	379cf4623de2e8b3	7e8c05596117a02b	fixture-data	lineOf fixture namespace under a t.TempDir root owns filepath.Join(f.checkout, filepath.FromSlash(rel))	lineOf@93 os.ReadFile path[0]=filepath.Join(f.checkout, filepath.FromSlash(rel))
internal/project/project_test.go	unknown-external-path	4391786e5ef58998	b03198d9dbe652b2	fixture-data	newFixture fixture namespace under a t.TempDir root owns filepath.Join(canonical, installation, 'scripts', 'agents')	newFixture@48 os.MkdirAll path[0]=filepath.Join(canonical, installation, "scripts", "agents")
internal/project/project_test.go	unknown-external-path	b03e88ed3e684004	077bf9351ad5c720	fixture-data	write fixture namespace under a t.TempDir root owns filepath.Dir(path)	write@78 os.MkdirAll path[0]=filepath.Dir(path)
internal/proofrun/attempt_test.go	host-time-read	0925b36d6f4d7d10	548d2f8f4fcf7e80	fixture-time	TestComponentRepeatDecisionSpansPlanChanges operation 0925b36d6f4d7d10 reviewed fixture clock owner	TestComponentRepeatDecisionSpansPlanChanges@706 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	0ed0479209d23764	34f83055889aa79f	fixture-time	TestRetryDecisionPriorMustBeOnTheRequestsTree operation 0ed0479209d23764 reviewed fixture clock owner	TestRetryDecisionPriorMustBeOnTheRequestsTree@924 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	2824f4a4d16a528e	5dbe95966197c4b4	fixture-time	TestProofContextAcrossRuntimesAndRoots operation 2824f4a4d16a528e reviewed fixture clock owner	TestProofContextAcrossRuntimesAndRoots@165 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	33f5752526a0bbce	97bf1159b75eb2cc	fixture-time	TestProofTransientRetryBound operation 33f5752526a0bbce reviewed fixture clock owner	TestProofTransientRetryBound@133 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	36f1b1db90d0a432	b06fba194e0db161	fixture-time	TestGLEBlockedReservationDoesNotBecomeFailedProducer operation 36f1b1db90d0a432 reviewed fixture clock owner	TestGLEBlockedReservationDoesNotBecomeFailedProducer@794 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	3b999ef617ddcd8a	ff8f3bf49d6cab36	fixture-time	TestWaitAttemptRequiresCommittedTerminal operation 3b999ef617ddcd8a reviewed fixture clock owner	TestWaitAttemptRequiresCommittedTerminal@46 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	3c37b828a8eb7efb	d82ffe5953462751	fixture-time	TestComponentRetryDecisionIgnoresAnotherCandidatesFailure operation 3c37b828a8eb7efb reviewed fixture clock owner	TestComponentRetryDecisionIgnoresAnotherCandidatesFailure@846 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	4a2483a342e81d13	ce632dc4a61e3ee8	fixture-time	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne sampled fixture clock 4a2483a342e81d13; fixed record facts and causal fixture state decide the assertion	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@307 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	4a506d0812f0f86a	d20e7aa01d3d809f	fixture-time	TestRedAttemptFencesOnlyFailedOrNonterminalComponents operation 4a506d0812f0f86a reviewed fixture clock owner	TestRedAttemptFencesOnlyFailedOrNonterminalComponents@762 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	4bd22bc0a5a9e84a	eb009dc2b8057120	fixture-time	TestEjectAndReproveCandidateScopesRetryFence operation 4bd22bc0a5a9e84a reviewed fixture clock owner	TestEjectAndReproveCandidateScopesRetryFence@977 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	4c32e32cb856e657	3c2b5842c367bc76	fixture-time	TestAttemptRejectsCandidateTreeDisagreement operation 4c32e32cb856e657 reviewed fixture clock owner	TestAttemptRejectsCandidateTreeDisagreement@951 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	53143c833bb026c5	663a052befe35d48	fixture-time	TestRetryDecisionIgnoresFailuresFromOtherCandidateTrees operation 53143c833bb026c5 reviewed fixture clock owner	TestRetryDecisionIgnoresFailuresFromOtherCandidateTrees@824 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	57c2a9ab39baf944	f7f2b0abd97de313	fixture-time	TestAttemptSchemaThreeCarriesTheCandidateTupleAtomically operation 57c2a9ab39baf944 reviewed fixture clock owner	TestAttemptSchemaThreeCarriesTheCandidateTupleAtomically@568 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	5868b4f3fc374725	abd8507cc9db3e95	fixture-time	TestLiveComponentBlocksAnotherCandidateTree operation 5868b4f3fc374725 reviewed fixture clock owner	TestLiveComponentBlocksAnotherCandidateTree@904 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	60e33efa73c9c010	8ca669a4a144f6ad	fixture-time	TestComponentSuccessIsReusableAcrossCandidateTrees operation 60e33efa73c9c010 reviewed fixture clock owner	TestComponentSuccessIsReusableAcrossCandidateTrees@879 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	634fabc617bd0ce8	20a79d059d2835b1	fixture-time	TestAnAttemptPastItsReservationStillLaunchesAuthenticatesAndFinalizes operation 634fabc617bd0ce8 reviewed fixture clock owner	TestAnAttemptPastItsReservationStillLaunchesAuthenticatesAndFinalizes@1232 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	9d0136243ac88b21	39198f7b9f5032bb	fixture-time	TestProofRepeatDecisionProtocol operation 9d0136243ac88b21 reviewed fixture clock owner	TestProofRepeatDecisionProtocol@71 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	a38f47bd85d53565	9d251c771c86cf61	fixture-time	TestWithdrawReservationRemovesAReservedOnlyRecord operation a38f47bd85d53565 reviewed fixture clock owner	TestWithdrawReservationRemovesAReservedOnlyRecord@659 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	a755539634e77fc6	dc55166df63a4390	fixture-time	TestExactReusableTestResultPreservesCommittedOuterOwner operation a755539634e77fc6 reviewed fixture clock owner	TestExactReusableTestResultPreservesCommittedOuterOwner@1080 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	bfe55c663c273926	f969fba730461a6f	fixture-time	TestJoinedTestingResultAttachesWithoutClosingParent operation bfe55c663c273926 reviewed fixture clock owner	TestJoinedTestingResultAttachesWithoutClosingParent@1119 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	f17278bc9b6874d3	114d30506f8e609b	fixture-time	TestProofParentCustody operation f17278bc9b6874d3 reviewed fixture clock owner	TestProofParentCustody@193 call time.Now()
internal/proofrun/attempt_test.go	host-time-read	fc4cbde3735a097c	e875a0a736923106	fixture-time	TestCandidateTreeFieldsMustAgree operation fc4cbde3735a097c reviewed fixture clock owner	TestCandidateTreeFieldsMustAgree@632 call time.Now()
internal/proofrun/attempt_test.go	process-environment	25559279c2adb538	54ceb0c39eaa3f6b	process-private	TestProofIdentityUsesEffectiveConfiguration operation 25559279c2adb538 isolated by testenv.Main process boundary	TestProofIdentityUsesEffectiveConfiguration@277 call t.Setenv("METASYSTEM_PROOF_ATTEMPT", "runtime-only-id")
internal/proofrun/attempt_test.go	process-environment	8402ccf6b6495f8b	54ceb0c39eaa3f6b	process-private	TestProofIdentityUsesEffectiveConfiguration operation 8402ccf6b6495f8b isolated by testenv.Main process boundary	TestProofIdentityUsesEffectiveConfiguration@278 call t.Setenv("METASYSTEM_PROOF_CONTROL_ROOT", filepath.Join(root, "runtime-only-root"))
internal/proofrun/attempt_test.go	process-environment	9083d765cbe90a2e	54ceb0c39eaa3f6b	process-private	TestProofIdentityUsesEffectiveConfiguration operation 9083d765cbe90a2e isolated by testenv.Main process boundary	TestProofIdentityUsesEffectiveConfiguration@269 call t.Setenv(config.EnvName("dispatch.cap-max"), "75")
internal/proofrun/attempt_test.go	unknown-external-path	0fc54986e807ccf5	6078569c531539a7	fixture-data	TestProofConfigurationToleratesTemplateModelKey operation 0fc54986e807ccf5 reviewed fixture-owned path or command wrapper	TestProofConfigurationToleratesTemplateModelKey@1189 os.WriteFile path[0]=conf + ".local"
internal/proofrun/attempt_test.go	unknown-external-path	12f7e2e74321e021	2b292a438023532f	fixture-data	TestRetryDecisionPriorMustBeOnTheRequestsTree operation 12f7e2e74321e021 reviewed fixture path or command wrapper	TestRetryDecisionPriorMustBeOnTheRequestsTree@929 os.WriteFile path[0]=evidencePath
internal/proofrun/attempt_test.go	unknown-external-path	1b0a8b847ac3bf2e	e9441c0249646eee	fixture-data	TestComponentRetryDecisionIgnoresAnotherCandidatesFailure operation 1b0a8b847ac3bf2e reviewed fixture path or command wrapper	TestComponentRetryDecisionIgnoresAnotherCandidatesFailure@855 os.WriteFile path[0]=evidencePath
internal/proofrun/attempt_test.go	unknown-external-path	603430220ed7031a	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 603430220ed7031a owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@314 os.ReadFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	603430220ed7031a-2	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 603430220ed7031a-2 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@354 os.ReadFile path[0]=path
internal/proofrun/attempt_test.go	unknown-external-path	603430220ed7031a-3	89f49ff3186eee42	fixture-data	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne fixture namespace operation 603430220ed7031a-3 owns path for the TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne consumer	TestAttemptSchemaTwoAtomicallyRetainsTestingAndReadsSchemaOne@403 os.ReadFile path[0]=path
